PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
C. Tiu,7,0.0,4.0,9.29,43%,2.29,4.86,47%,3.0,4.29,70%,4.43,1.0,0.29,0.57,2.86,3.43,3.43,1.43,8.57,13.29,ROS
M. Ahanmisi,10,1.45,3.6,9.8,37%,1.8,5.1,35%,2.8,4.4,64%,3.4,1.7,0.2,1.8,4.2,6.0,2.0,1.6,-0.1,11.8,ROS
J. Yap,9,0.0,3.56,9.44,38%,1.33,4.33,31%,2.0,2.67,75%,1.0,0.56,0.22,0.44,2.89,3.33,1.11,1.0,-0.56,10.44,ROS
E. Daquioag,11,0.99,3.55,8.64,41%,1.0,3.45,29%,2.27,2.73,83%,2.0,1.18,0.09,0.55,2.36,2.91,1.36,1.0,4.64,10.36,ROS
G. Norwood,10,1.5,4.0,11.4,35%,1.0,3.9,26%,1.2,1.9,63%,2.1,2.0,0.5,2.3,3.7,6.0,1.2,0.8,-0.9,10.2,ROS
B. Belga,11,1.12,3.64,9.45,38%,1.27,4.0,32%,1.27,1.82,70%,3.27,1.09,0.55,0.64,5.82,6.45,2.55,1.82,2.0,9.82,ROS
R. Almazan,9,1.2,3.44,7.33,47%,0.56,1.67,33%,1.56,2.22,70%,1.22,0.22,1.78,3.0,3.33,6.33,1.56,3.22,-1.22,9.0,ROS
M. Borboran,11,0.04,2.55,5.27,48%,1.0,2.64,38%,0.73,1.27,57%,1.27,1.09,0.64,1.36,2.91,4.27,1.0,1.0,3.0,6.82,ROS
A. Washington,2,2.09,2.0,7.5,27%,2.0,6.5,31%,0.0,1.0,0%,0.5,1.0,0.0,0.5,4.5,5.0,3.5,0.5,4.0,6.0,ROS
J. Ponferada,11,0.24,2.27,5.18,44%,0.64,1.91,33%,0.82,1.36,60%,1.18,0.36,0.91,1.36,3.0,4.36,2.45,1.27,1.73,6.0,ROS
R. Nambatac,11,0.0,2.0,5.09,39%,1.09,2.36,46%,0.82,1.55,53%,1.09,0.55,0.18,0.91,2.55,3.45,1.45,0.82,0.82,5.91,ROS
D. Maiquez,8,0.0,2.25,4.13,55%,0.25,0.75,33%,0.75,1.5,50%,0.13,0.25,0.0,0.13,1.5,1.63,3.0,0.63,0.13,5.5,ROS
D. Trollano,10,0.41,1.5,5.8,26%,0.6,2.7,22%,0.1,0.4,25%,0.6,0.3,0.2,0.8,1.6,2.4,1.3,1.3,1.9,3.7,ROS
J. Cruz,3,0.0,0.33,3.33,10%,0.33,1.0,33%,1.0,1.67,60%,1.67,0.67,0.0,0.67,0.67,1.33,0.33,1.0,-4.0,2.0,ROS
J. King,4,0.0,0.75,2.25,33%,0.25,1.25,20%,0.25,0.25,100%,0.5,0.5,0.0,0.25,0.5,0.75,0.5,0.25,-2.75,2.0,ROS
J. Ibanes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
R. Matias,4,0.0,0.0,1.0,0%,0.0,0.75,0%,0.0,0.0,0%,1.0,0.0,0.25,0.5,0.5,1.0,0.25,0.5,-3.0,0.0,ROS
D. Lowhorn,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
J. Dollard,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
B. Robles,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
S. Taggart,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
S. Onwubere,2,0.0,0.0,0.5,0%,0.0,0.5,0%,0.0,0.0,0%,0.5,0.0,0.0,0.0,1.0,1.0,1.5,0.0,-1.5,0.0,ROS
K. Rosales,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
