PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
K. Ferrer,4,31.2,5.5,13.5,41%,3.5,8.75,40%,3.25,3.5,93%,3.25,1.25,0.0,1.5,3.5,5.0,3.5,0.5,4.75,17.75,NOR
R. Bolick,11,35.99,6.27,14.64,43%,2.18,6.27,35%,2.27,2.82,81%,4.64,0.91,0.18,0.91,4.18,5.09,2.45,2.18,6.91,17.0,NOR
S. Anthony,9,32.19,5.67,14.56,39%,0.89,4.78,19%,4.44,6.11,73%,3.89,2.44,0.11,2.56,4.78,7.33,3.56,2.33,7.44,16.67,NOR
M. Tautuaa,11,33.95,6.36,13.18,48%,1.36,3.55,38%,1.09,1.45,75%,3.64,0.91,0.0,2.45,5.64,8.09,2.45,3.82,4.55,15.18,NOR
S. Pringle,2,21.37,5.5,10.0,55%,3.0,6.5,46%,0.5,1.5,33%,2.5,0.5,0.0,0.5,1.5,2.0,0.5,1.5,10.5,14.5,NOR
P. Ibeh,11,37.92,5.73,9.55,60%,0.0,0.09,0%,2.27,8.45,27%,1.36,1.36,3.45,5.82,10.0,15.82,3.82,2.36,11.27,13.73,NOR
J. Grey,6,20.48,3.33,7.33,45%,1.0,2.67,38%,1.83,2.17,85%,2.33,1.0,0.33,0.5,1.33,1.83,2.5,0.67,4.83,9.5,NOR
J. Elorde,8,29.05,2.63,7.75,34%,1.25,4.13,30%,2.38,2.88,83%,5.38,1.13,0.0,0.5,3.13,3.63,2.88,2.0,13.88,8.88,NOR
P. Taha,9,20.49,3.22,6.67,48%,0.33,1.67,20%,1.67,2.33,71%,1.56,0.22,0.33,1.11,1.78,2.89,2.56,1.33,5.11,8.44,NOR
S. Mercado,4,26.37,3.5,8.5,41%,1.0,3.0,33%,0.25,0.75,33%,3.5,1.25,0.25,1.0,2.0,3.0,2.5,3.25,-2.0,8.25,NOR
G. Lanete,10,19.45,2.7,7.0,39%,1.9,5.3,36%,0.4,0.5,80%,0.7,0.6,0.1,0.2,1.5,1.7,1.6,0.5,3.5,7.7,NOR
J. Cruz,4,18.82,3.25,8.25,39%,0.25,1.0,25%,0.0,0.0,0%,0.75,0.25,0.25,1.75,5.5,7.25,1.25,2.0,-6.0,6.75,NOR
L. Flores,6,5.67,0.33,1.67,20%,0.0,0.0,0%,0.67,1.0,67%,0.17,0.17,0.17,1.33,1.33,2.67,1.67,0.33,0.17,1.33,NOR
R. Arana,5,6.97,0.2,2.2,9%,0.2,0.8,25%,0.4,0.8,50%,0.4,0.8,0.2,0.0,1.0,1.0,0.8,0.2,-1.4,1.0,NOR
J. Gabayni,9,4.17,0.22,0.78,29%,0.0,0.0,0%,0.0,0.0,0%,0.22,0.0,0.0,0.22,0.89,1.11,0.89,0.22,-1.11,0.44,NOR
K. Ferrer,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
B. Guinto,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
