PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
K. Alston,11,44.2,9.91,18.18,55%,0.45,1.45,31%,8.27,12.64,65%,3.18,2.45,1.27,7.91,10.27,18.18,3.0,3.09,-0.91,28.55,COL
J. Perez,11,39.88,8.27,19.64,42%,2.0,6.36,31%,4.64,7.91,59%,3.45,2.45,0.45,3.45,4.64,8.09,3.55,4.09,-1.36,23.18,COL
R. McCarthy,11,36.94,4.73,14.91,32%,2.55,8.18,31%,2.45,3.09,79%,3.27,1.27,0.09,1.09,3.73,4.82,1.82,2.73,-5.09,14.45,COL
J. Tiongson,11,22.88,3.64,9.0,40%,1.64,4.45,37%,1.64,1.91,86%,1.82,0.82,0.09,0.64,1.91,2.55,2.09,0.55,-2.55,10.55,COL
J. Corpuz,9,22.12,2.78,7.56,37%,1.67,5.22,32%,0.89,1.22,73%,0.56,0.67,0.22,1.44,2.89,4.33,3.22,0.89,-1.44,8.11,COL
G. Khobuntin,7,26.02,2.57,6.86,38%,1.0,3.0,33%,1.71,2.43,71%,1.0,0.43,0.14,0.43,1.14,1.57,2.71,1.0,-3.86,7.86,COL
E. Camson,7,11.19,1.43,4.57,31%,0.71,2.86,25%,0.43,0.71,60%,0.57,0.14,0.29,0.71,2.43,3.14,1.14,1.14,-1.14,4.0,COL
P. Cahilig,11,22.3,1.36,3.45,39%,0.55,2.27,24%,0.27,0.64,43%,1.0,0.45,0.45,0.64,2.45,3.09,3.0,0.73,-0.45,3.55,COL
R. Celda,10,11.8,1.1,4.7,23%,0.5,2.1,24%,0.5,1.0,50%,1.6,0.6,0.1,0.3,1.5,1.8,1.4,0.4,-1.5,3.2,COL
J. Calvo,10,8.3,0.7,2.9,24%,0.1,0.6,17%,0.9,1.0,90%,1.3,0.6,0.0,0.4,0.8,1.2,0.7,0.3,-3.1,2.4,COL
L. Flores,7,5.29,0.29,1.29,22%,0.0,0.0,0%,1.0,1.14,88%,0.43,0.14,0.29,0.57,0.43,1.0,1.29,0.43,-1.29,1.57,COL
J. Gabayni,5,4.02,0.2,1.2,17%,0.0,0.0,0%,0.8,0.8,100%,0.2,0.4,0.2,1.0,0.4,1.4,1.6,0.2,-1.8,1.2,COL
J. Faundo,7,3.96,0.29,1.14,25%,0.0,0.0,0%,0.43,0.57,75%,0.0,0.0,0.29,0.57,0.0,0.57,1.29,0.43,-1.43,1.0,COL
J. Reyes,4,4.32,0.25,1.25,20%,0.25,1.0,25%,0.0,0.0,0%,0.25,0.0,0.0,0.25,0.5,0.75,0.5,0.0,-3.75,0.75,COL
R. Cabrera,2,2.98,0.0,1.0,0%,0.0,1.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-5.0,0.0,COL
K. Agovida,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Gabriel,2,1.6,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-2.5,0.0,COL
C. Tabi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
