PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
J. Cruz,2,0.0,13,24,54%,7,13,54%,1,2,50%,6,4,1,2,4,6,6,11,15,34,TNT
W. Castro,12,0.0,67,162,41%,18,47,38%,35,50,70%,62,23,9,9,59,68,19,36,25,187,TNT
J. Rosario,10,0.0,54,120,45%,22,50,44%,2,4,50%,10,4,5,34,58,92,21,16,22,132,TNT
R. Pogoy,12,0.0,62,149,42%,8,51,16%,25,33,76%,32,16,3,18,49,67,23,19,53,157,TNT
K. Williams,12,0.0,59,145,41%,5,20,25%,18,38,47%,11,10,12,33,81,114,22,27,-16,141,TNT
M. Tautuaa,11,0.0,38,83,46%,6,16,38%,13,25,52%,12,6,3,24,62,86,27,25,53,95,TNT
R. Garcia,11,0.0,32,102,31%,9,51,18%,15,18,83%,34,3,0,6,20,26,16,19,16,88,TNT
A. Semerad,11,0.0,31,84,37%,14,49,29%,9,13,69%,9,5,2,19,26,45,29,9,14,85,TNT
R. Reyes,12,0.0,19,59,32%,10,43,23%,6,7,86%,22,18,1,5,27,32,31,15,18,54,TNT
A. Tamsi,4,0.0,8,13,62%,2,7,29%,0,0,0%,7,1,1,2,3,5,6,4,0,18,TNT
N. Torres,12,0.0,14,38,37%,1,12,8%,9,11,82%,2,3,6,17,19,36,11,12,10,38,TNT
P. Paredes,4,0.0,4,4,100%,0,0,0%,2,3,67%,0,0,1,1,3,4,3,3,-1,10,TNT
H. Carey,11,0.0,8,25,32%,1,2,50%,5,8,63%,2,3,3,7,18,25,10,7,-21,22,TNT
M. Arong,1,0.0,1,1,100%,0,0,0%,0,0,0%,0,0,0,1,0,1,1,0,4,2,TNT
S. Onwubere,5,0.0,4,13,31%,0,5,0%,0,0,0%,1,3,0,4,7,11,5,2,-11,8,TNT
L. Hernandez,2,0.0,1,2,50%,1,1,100%,0,0,0%,1,0,0,0,0,0,1,0,0,3,TNT
M. Tallo,2,0.0,1,9,11%,0,4,0%,0,0,0%,3,0,1,1,3,4,3,1,6,2,TNT
A. Nuyles,3,0.0,0,3,0%,0,0,0%,2,2,100%,1,1,0,0,2,2,1,2,-15,2,TNT
F. Golla,6,0.0,0,4,0%,0,4,0%,0,0,0%,0,1,0,1,3,4,2,2,-5,0,TNT
D. Seigle,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
A. Aban,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
J. Reyes,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
M. Madanly,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
K. Rosales,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
M. Ammons,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
C. Sumalinog,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
D. Greene,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
R. Lingganay,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
M. Little,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
J. Cruz,0,0.0,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0,0,TNT
