PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
V. Manuel,11,0.45,5.91,13.09,45%,0.0,0.0,0%,2.09,2.64,79%,1.55,1.18,0.36,1.55,2.91,4.45,1.82,1.45,1.18,13.91,ALA
C. Abueva,9,0.32,5.33,12.78,42%,0.67,2.33,29%,2.44,4.22,58%,2.78,1.67,1.33,3.11,7.22,10.33,3.44,3.67,4.0,13.78,ALA
J. Teng,10,0.0,5.0,11.0,45%,0.5,1.7,29%,2.6,3.5,74%,1.7,1.0,0.1,1.1,3.2,4.3,2.0,1.9,-2.1,13.1,ALA
J. Casio,11,0.45,3.64,9.55,38%,2.0,5.45,37%,2.55,2.82,90%,4.27,0.82,0.18,0.73,3.36,4.09,2.36,1.36,5.45,11.82,ALA
C. Banchero,9,0.24,4.33,8.78,49%,0.33,0.89,38%,2.56,3.44,74%,3.67,1.67,0.0,1.22,2.67,3.89,2.78,1.78,5.56,11.56,ALA
S. Enciso,10,0.03,2.5,6.7,37%,1.6,4.6,35%,0.5,0.8,63%,3.1,0.5,0.1,0.1,1.8,1.9,1.2,0.9,0.0,7.1,ALA
S. Thoss,11,0.0,3.0,6.73,45%,0.09,0.45,20%,1.0,1.27,79%,1.18,0.45,0.36,0.82,3.18,4.0,2.36,1.27,2.0,7.09,ALA
K. Racal,11,0.45,1.91,4.73,40%,0.91,2.36,38%,1.45,2.0,73%,1.55,1.18,0.18,1.27,1.64,2.91,1.55,0.55,5.36,6.18,ALA
C. Cruz,10,0.0,2.2,5.2,42%,1.1,2.7,41%,0.2,0.4,50%,0.6,0.5,0.1,1.1,3.9,5.0,2.1,1.1,1.7,5.7,ALA
R. Pascual,4,0.0,1.75,3.75,47%,1.25,3.0,42%,0.5,0.5,100%,0.5,0.25,0.25,0.75,1.25,2.0,1.25,0.5,-3.0,5.25,ALA
M. Magat,6,0.0,2.17,4.67,46%,0.5,1.33,38%,0.17,0.33,50%,0.67,0.17,0.67,0.83,2.67,3.5,1.67,0.67,-0.5,5.0,ALA
J. Pascual,9,0.24,1.33,3.33,40%,0.11,0.22,50%,0.33,1.11,30%,0.89,0.67,0.56,1.67,2.44,4.11,1.11,1.22,2.56,3.11,ALA
A. Galliguez,4,0.0,1.25,3.25,38%,0.5,1.75,29%,0.0,0.0,0%,0.5,0.25,0.0,0.25,0.75,1.0,1.75,1.25,-3.5,3.0,ALA
N. Baclao,6,0.0,1.33,3.0,44%,0.0,0.0,0%,0.0,0.17,0%,1.17,0.17,1.33,1.33,2.67,4.0,1.5,0.17,-2.83,2.67,ALA
C. Exciminiano,11,0.23,0.91,3.45,26%,0.27,1.64,17%,0.55,0.91,60%,1.36,0.64,0.18,0.45,1.64,2.09,2.0,0.82,2.73,2.64,ALA
D. Potts,8,0.0,0.5,2.0,25%,0.13,0.75,17%,0.5,0.88,57%,0.75,0.38,0.0,0.25,0.38,0.63,0.63,0.5,-0.38,1.63,ALA
S. Eman,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
D. Hontiveros,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
E. Menk,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
T. dela Cruz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
J. Vanlandingham,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
L. Henton,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
J. Mendoza,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
C. Jefferson,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
Y. Andrada,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
