PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
J. Brownlee,11,41.08,11.82,23.64,50%,2.0,6.55,31%,6.18,7.55,82%,6.91,1.82,1.82,1.82,11.09,12.91,1.27,4.36,9.45,31.82,GIN
J. Aguilar,8,25.87,7.25,12.5,58%,0.13,0.13,100%,3.25,5.5,59%,1.75,0.5,1.0,2.63,4.25,6.88,2.5,1.38,-2.38,17.88,GIN
G. Slaughter,5,24.92,5.0,9.0,56%,0.0,0.0,0%,5.4,6.4,84%,2.0,0.2,1.4,2.4,4.8,7.2,1.6,2.2,11.4,15.4,GIN
J. Devance,3,31.82,5.67,9.67,59%,1.33,3.33,40%,0.33,0.33,100%,5.67,0.67,0.33,0.0,1.33,1.33,1.33,2.0,2.0,13.0,GIN
L. Tenorio,10,34.1,3.9,10.7,36%,1.8,6.1,30%,1.7,2.0,85%,4.3,1.8,0.1,0.4,2.4,2.8,1.9,2.1,4.3,11.3,GIN
A. Mariano,11,22.17,3.55,6.73,53%,0.09,0.18,50%,1.55,2.09,74%,1.82,0.91,0.27,1.91,2.55,4.45,2.18,1.55,4.82,8.73,GIN
S. Thompson,11,33.16,3.18,6.82,47%,0.64,2.18,29%,0.64,1.09,58%,6.27,1.27,0.36,2.27,6.82,9.09,2.09,2.27,6.36,7.64,GIN
A. Dela Cruz,3,15.78,2.67,6.33,42%,1.0,2.0,50%,1.0,1.33,75%,2.67,1.0,0.0,1.0,1.0,2.0,0.33,2.0,2.33,7.33,GIN
K. Ferrer,11,18.48,2.18,4.27,51%,1.18,2.82,42%,1.27,1.64,78%,1.18,0.45,0.27,1.09,1.36,2.45,2.0,1.18,1.0,6.82,GIN
K. Ferrer,11,18.48,2.18,4.27,51%,1.18,2.82,42%,1.27,1.64,78%,1.18,0.45,0.27,1.09,1.36,2.45,2.0,1.18,0.0,6.82,GIN
S. Mercado,2,22.31,2.0,4.0,50%,0.5,2.5,20%,2.0,2.0,100%,2.5,0.0,1.0,0.0,1.0,1.0,3.0,5.0,6.0,6.5,GIN
J. Chan,11,17.87,2.0,5.64,35%,1.0,3.36,30%,0.64,1.09,58%,2.27,0.18,0.0,0.27,2.27,2.55,1.18,1.0,1.73,5.64,GIN
P. Caperal,8,16.01,2.63,4.63,57%,0.0,0.0,0%,0.0,0.13,0%,1.25,0.13,0.0,1.38,2.25,3.63,1.5,0.88,-0.25,5.25,GIN
M. Caguioa,10,9.38,1.8,3.9,46%,0.1,0.2,50%,0.1,0.3,33%,0.3,0.1,0.0,0.3,1.8,2.1,0.9,0.5,-0.8,3.8,GIN
J. Manuel,2,3.08,0.0,0.5,0%,0.0,0.0,0%,0.5,1.0,50%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,GIN
J. Cruz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
J. Chan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
R. Aguilar,2,2.1,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-1.0,0.0,GIN
S. Edwards,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
J. De Guzman,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
J. Sargent,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
