PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
J. Erram,12,28.37,5.5,12.25,45%,1.08,3.17,34%,2.25,2.92,77%,2.5,0.75,2.67,2.92,7.08,10.0,3.17,2.92,4.67,14.33,NLX
J. Quinahan,11,27.63,5.0,10.73,47%,2.45,4.73,52%,0.73,1.18,62%,3.18,1.36,0.55,0.73,5.18,5.91,2.18,1.73,0.45,13.18,NLX
P. Galanza,12,27.17,4.33,9.75,44%,1.67,5.0,33%,1.67,2.42,69%,1.42,0.58,0.42,1.0,1.75,2.75,2.0,1.75,4.25,12.0,NLX
K. Ighalo,12,22.98,3.25,7.67,42%,1.67,3.92,43%,1.33,1.75,76%,1.75,0.42,0.25,1.67,3.0,4.67,2.17,0.92,-2.08,9.5,NLX
P. Paniamogan,12,19.2,3.0,6.0,50%,1.58,3.83,41%,0.83,1.0,83%,3.42,1.25,0.08,0.58,3.25,3.83,1.92,2.75,0.33,8.42,NLX
K. Alas,5,24.94,3.0,10.0,30%,1.0,3.2,31%,1.4,2.2,64%,4.6,1.0,0.0,0.8,2.6,3.4,2.0,3.2,-3.6,8.4,NLX
J. Rios,6,14.15,2.33,4.0,58%,0.83,2.0,42%,0.83,1.33,63%,0.83,0.83,0.17,1.17,0.83,2.0,1.33,0.67,5.17,6.33,NLX
M. Magat,12,15.29,2.25,4.75,47%,0.5,1.75,29%,0.75,1.58,47%,0.5,0.08,0.92,1.75,3.75,5.5,1.83,1.08,-4.83,5.75,NLX
J. Tiongson,10,14.48,2.0,5.2,38%,0.5,2.4,21%,1.2,1.3,92%,4.1,0.5,0.0,0.1,1.7,1.8,0.8,1.5,1.4,5.7,NLX
L. Fonacier,6,22.22,1.5,6.33,24%,0.5,4.0,13%,1.5,1.5,100%,0.67,0.5,0.17,0.5,2.67,3.17,1.33,0.83,-1.33,5.0,NLX
K. Porter,9,15.49,1.67,4.89,34%,0.56,2.44,23%,0.89,1.33,67%,1.78,0.33,0.11,1.11,2.44,3.56,1.67,1.0,0.33,4.78,NLX
M. Tallo,12,13.36,1.83,4.75,39%,0.58,1.83,32%,0.33,0.33,100%,2.75,0.75,0.25,0.33,1.25,1.58,1.67,1.33,-4.42,4.58,NLX
K. Lao,7,8.43,1.0,3.14,32%,0.29,1.0,29%,0.71,1.0,71%,1.29,0.14,0.0,0.43,0.43,0.86,0.71,0.86,-4.14,3.0,NLX
R. Soyud,11,6.31,1.09,2.45,44%,0.27,0.91,30%,0.27,0.64,43%,0.09,0.09,0.09,1.0,1.73,2.73,0.82,0.55,-1.18,2.73,NLX
C. Baguio,11,10.16,0.82,2.55,32%,0.18,1.18,15%,0.45,0.55,83%,0.73,0.0,0.27,0.27,0.82,1.09,0.91,0.45,-2.45,2.27,NLX
A. Taulava,8,8.16,0.63,2.88,22%,0.38,2.13,18%,0.0,0.13,0%,0.63,0.5,0.38,0.38,2.5,2.88,0.63,0.63,-3.63,1.63,NLX
P. Varilla,4,9.25,0.5,1.25,40%,0.5,0.75,67%,0.0,0.0,0%,0.25,0.5,0.0,0.25,1.0,1.25,1.75,0.25,0.0,1.5,NLX
P. Paredes,2,9.88,0.5,1.5,33%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,1.0,1.5,2.5,1.0,0.0,0.5,1.0,NLX
D. Marcelo,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
E. Monfort,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
J. Rios,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
P. Paredes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
